arm,score_key,k,bon_kl,proxy_mean,proxy_gain,proxy_within_prompt_sd,proxy_gain_pool_sd,failed,failure_reasons,proxy_gain_ci_low,proxy_gain_ci_high,mean_beat_v2,mean_beat_v2_coverage_floor_q25,mean_beat_v2_coverage_frozen_std,mean_beat_v2_coverage_raw,mean_beat_v2_v5_gap,mean_beat_v2_v5_mean,mean_beat_v5_beat_this,mean_beat_v5_beat_this_confidence,mean_beat_v5_coverage_floor_q25,mean_beat_v5_coverage_frozen_std,mean_beat_v5_coverage_raw,mean_beat_v5_detector_ensemble,mean_beat_v5_detector_ensemble_confidence,mean_beat_v5_detector_ensemble_confidence_floor_q25,mean_beat_v5_detector_ensemble_confidence_product,mean_beat_v5_detector_ensemble_coverage_floor_q25,mean_beat_v5_detector_ensemble_coverage_frozen_std,mean_beat_v5_detector_ensemble_coverage_raw,mean_beat_v5_detector_ensemble_dual_floor_q25,mean_beat_v5_detector_gap,mean_beat_v5_madmom,mean_beat_v5_madmom_confidence,mean_clipping_rate,mean_coverage,mean_invalid_rate,mean_musecritic_clarity,mean_musecritic_coherence,mean_musecritic_mean5,mean_musecritic_memorability,mean_musecritic_musicality,mean_musecritic_naturalness,mean_repetition_rate,mean_silence_rate,delta_beat_v2,delta_beat_v2_coverage_floor_q25,delta_beat_v2_coverage_frozen_std,delta_beat_v2_coverage_raw,delta_beat_v2_v5_gap,delta_beat_v2_v5_mean,delta_beat_v5_beat_this,delta_beat_v5_beat_this_confidence,delta_beat_v5_coverage_floor_q25,delta_beat_v5_coverage_frozen_std,delta_beat_v5_coverage_raw,delta_beat_v5_detector_ensemble,delta_beat_v5_detector_ensemble_confidence,delta_beat_v5_detector_ensemble_confidence_floor_q25,delta_beat_v5_detector_ensemble_confidence_product,delta_beat_v5_detector_ensemble_coverage_floor_q25,delta_beat_v5_detector_ensemble_coverage_frozen_std,delta_beat_v5_detector_ensemble_coverage_raw,delta_beat_v5_detector_ensemble_dual_floor_q25,delta_beat_v5_detector_gap,delta_beat_v5_madmom,delta_beat_v5_madmom_confidence,delta_clipping_rate,delta_coverage,delta_invalid_rate,delta_musecritic_clarity,delta_musecritic_coherence,delta_musecritic_mean5,delta_musecritic_memorability,delta_musecritic_musicality,delta_musecritic_naturalness,delta_repetition_rate,delta_silence_rate,control_budget_coverage,control_budget_coverage_ci_low,control_budget_coverage_ci_high,control_budget_musecritic_mean5,control_budget_musecritic_mean5_ci_low,control_budget_musecritic_mean5_ci_high,control_budget_invalid_rate,control_budget_invalid_rate_ci_low,control_budget_invalid_rate_ci_high,control_budget_silence_rate,control_budget_silence_rate_ci_low,control_budget_silence_rate_ci_high,control_budget_repetition_rate,control_budget_repetition_rate_ci_low,control_budget_repetition_rate_ci_high,confirmed_failed,confirmed_failure_reasons
musecritic_mean5,musecritic_mean5,8,1.2044415416798357,3.29921875,0.44843750000000027,0.43276310136776946,1.036219350916682,True,coverage,0.256220703125,0.6254296874999997,0.7565418980471798,0.5029754418665722,0.19395077465052674,0.7565669607504413,0.2914715018895837,0.6288439723128658,0.5044555579557687,1.0,0.32354097039651997,-0.14097944493868608,0.6288690350161273,0.5022492170376243,0.9404215490745863,0.36296993921182386,0.4757663081670368,0.322974658845796,-0.13235522739553843,0.6294206202456635,0.2347771503809959,0.009727570574118986,0.501146046578552,1.0,0.0,0.7565920234537027,0.0,3.275390625,3.322265625,3.29921875,3.302734375,3.220703125,3.375,0.0,0.03187205946992014,-0.009984138596986103,-0.13837906019977497,-0.3006344945968799,-0.03202151188453417,0.047074550584502606,-0.042438221187801606,-0.0498452846201044,0.0,-0.1784966305624427,-0.6805016602531798,-0.06447559447534967,-0.06654329739244624,0.079034283583726,0.2994730368881506,-0.012393691590698253,-0.17190220813274748,-0.6367595180504684,-0.06030109128226424,0.24519589550884957,-0.022293890866190817,-0.07489230377861711,0.0,0.0,-0.05405888517208224,0.0,0.466796875,0.50390625,0.44843750000000027,0.302734375,0.599609375,0.369140625,0.0,-0.00015364866749221356,-2.702944258604112,-5.487041123783902,0.054464729799941214,8.968750000000005,5.070312499999998,12.617578124999996,-0.0,0.0,0.0,0.007682433374610678,-0.898709695529628,0.8715893818224607,-0.0,0.0,0.0,False,
musecritic_mean5,musecritic_mean5,16,1.8350887222397811,3.703125,0.8523437500000002,0.43276310136776946,1.9695388708189887,True,coverage,0.5230468749999999,1.163681640625,0.6257203953316386,0.40035933496670073,-0.021095188380544555,0.6919745641809716,0.24140945849710482,0.5721714790571251,0.5255706495003636,0.9821428571428572,0.27653525901059206,-0.03976728793790438,0.6384256479064581,0.520938591688529,0.9102358929253676,0.27906532959555147,0.4778081942785036,0.2759239070824661,-0.02457210978405991,0.6395836623594167,0.15537067065444987,0.012467705201854716,0.5186225627826117,0.9821428571428572,0.0,0.7582287330303044,0.0,3.6484375,3.77734375,3.703125,3.765625,3.712890625,3.611328125,0.0,0.029576061631932327,-0.14080564131252726,-0.2409951670996464,-0.5156804576279512,-0.09661390845400386,-0.0029874928079762775,-0.09911071444354236,-0.028730193075509503,-0.017857142857142794,-0.2255023419483706,-0.5792895032523981,-0.054918981585018956,-0.047853922741541544,0.04884862743450724,0.2155684272718782,-0.01035180547923148,-0.21895295989607738,-0.5289764004389899,-0.050138049168511056,0.16578941578230355,-0.019553756238455088,-0.05741578757455745,-0.017857142857142794,0.0,-0.05242217559548057,0.0,0.83984375,0.958984375,0.8523437500000002,0.765625,1.091796875,0.60546875,0.0,-0.0024496465054800257,-2.6211087797740285,-4.853329796123427,-0.3884296543710793,17.046875000000004,10.608789062499998,23.070703124999994,-0.0,0.0,0.0,0.12248232527400128,-0.674300919935439,0.9583579856371437,-0.0,0.0,0.0,False,
beat_v2_coverage_raw,beat_v2_coverage_raw,1,0.0,0.7885884726349754,0.0,0.15298555218859228,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v2_coverage_raw,beat_v2_coverage_raw,2,0.1931471805599453,0.827216650564014,0.03862817792903861,0.15298555218859228,0.2524955943644919,False,,0.0,0.1074052869830869,0.8604582041057451,0.6087793631610402,0.5676831863634697,0.827216650564014,0.2894961236439095,0.7165670681214953,0.5469670514563545,1.0,0.41321272416444915,0.4342277815139433,0.6833255145797644,0.5641063052436153,0.875464201023381,0.11818290967073251,0.49136240129128045,0.405015551301792,0.3920578848579845,0.6790407011329491,0.040664412262676086,0.029774201046477905,0.5726759321372457,1.0,0.0,0.7939750970222832,0.0,2.6728515625,2.806640625,2.8330078125,3.0078125,2.58203125,3.095703125,0.0,0.03094088564403688,0.09393216746157929,-0.032575138905306944,0.07309791711606306,0.03862817792903861,0.045099172338828375,0.045284874620827864,-0.007333791119518596,0.0,-0.08882487679451351,-0.10529443380055042,-0.01001911491171259,-0.004686209186455237,0.014076935532520651,0.05468600734705922,0.003202401533545396,-0.08986131567675149,-0.11234640579694549,-0.010681010394978596,0.051083157390529765,-0.0022472603938318986,-0.0033624182199234465,0.0,0.0,-0.016675811603501733,0.0,-0.1357421875,-0.01171875,-0.017773437499999822,0.0078125,-0.0390625,0.08984375,0.0,-0.0010848224933754716,-0.8337905801750867,-4.471356222638871,1.9699844821135946,-0.35546874999999645,-1.40625,0.33984374999999734,-0.0,0.0,0.0,0.05424112466877358,-1.1299478981435378,1.2926712721498586,-0.0,0.0,0.0,False,
beat_v2_coverage_raw,beat_v2_coverage_raw,4,0.6362943611198906,0.8307140399380898,0.04212556730311434,0.15298555218859228,0.2753565072026163,False,,0.0008932425171326308,0.11090267635716267,0.8465952031737787,0.7214236685959599,0.653395232957364,0.8307140399380898,0.28951740723028047,0.7026934253963434,0.5340042505160095,1.0,0.48479089822070187,0.4700501033451962,0.6868122621606547,0.550529181917942,0.8726043780587833,0.1153230867061349,0.47719825360182605,0.476613534466415,0.4294044973246316,0.6826810293101715,0.041407439254607936,0.03024617468130806,0.5587916476189083,1.0,0.0,0.8148328767024011,0.0,2.91015625,2.849609375,2.9265625,3.015625,2.68359375,3.173828125,0.0,0.03163322813715119,0.08006916652961282,0.08006916652961271,0.15880996370995737,0.04212556730311434,0.045120455925199365,0.03141123189567596,-0.02029659205986356,0.0,-0.01724670273826079,-0.06947211196929753,-0.006532367330822297,-0.018263332512128527,0.011217112567923015,0.051826184382461615,-0.010961746155909002,-0.018263332512128472,-0.07499979333029838,-0.007040682217756222,0.051826184382461615,-0.0017752867590017443,-0.01724670273826079,0.0,0.0,0.004181968076616194,0.0,0.1015625,0.03125,0.07578125000000036,0.015625,0.0625,0.16796875,0.0,-0.00039248000026115976,0.2090984038308097,-1.5213377740476963,2.059308733826859,1.515625000000007,-0.9410156249999938,4.96875,-0.0,0.0,0.0,0.019624000013057988,-0.9342749460357661,1.1919908264103916,-0.0,0.0,0.0,False,
beat_v2_coverage_raw,beat_v2_coverage_raw,8,1.2044415416798357,0.853014075140963,0.0644256025059875,0.15298555218859228,0.4211221359424001,False,,0.004462883995703713,0.13320271156003577,0.8957338059890877,0.770562271411269,0.7135876872589437,0.853014075140963,0.3643724482623426,0.7135475818579163,0.5288881780518602,1.0,0.45736060832853864,0.3008606671643621,0.6708278510097916,0.5305369645017834,0.9578636136115342,0.2641966744310283,0.5088058425154054,0.45662131705025644,0.29948468910443266,0.6704156543973108,0.19028102697950133,0.006538500040471469,0.5313613577267451,1.0,0.0,0.8102943442928383,0.0,2.7685546875,2.998046875,2.876171875,3.005859375,2.6708984375,2.9375,0.0,0.023436594019428277,0.12920776934492184,0.12920776934492184,0.21900241801153708,0.0644256025059875,0.11997549695726151,0.04226538835724891,-0.025412664524012918,0.0,-0.04467699263042402,-0.23866154815013163,-0.02251677848168543,-0.03825554992828706,0.09647634812067385,0.200699772107355,0.02064584275767034,-0.03825554992828706,-0.20491960155049732,-0.01930605713061695,0.200699772107355,-0.025482961399838334,-0.04467699263042402,0.0,0.0,-0.0003565643329466184,0.0,-0.0400390625,0.1796875,0.025390625,0.005859375,0.0498046875,-0.068359375,0.0,-0.008589114117984076,-0.01782821664733092,-2.0698681307680964,1.9699844821135946,0.5078125,-6.269531250000001,6.972656249999998,-0.0,0.0,0.0,0.4294557058992038,-0.2524976027764127,1.3743048039447279,-0.0,0.0,0.0,False,
beat_v2_coverage_raw,beat_v2_coverage_raw,16,1.8350887222397811,0.8644087569049416,0.07582028426996612,0.15298555218859228,0.49560421350441636,True,coverage;musecritic_mean5,0.0161917064059278,0.1539820407229362,0.9447916666666667,0.6829059674532258,0.6596570500595926,0.8644087569049416,0.3879102672874211,0.750836533022956,0.5605058467314861,1.0,0.4005156958391108,0.2983266183945283,0.670453623261231,0.558089548496659,0.9578084828144786,0.29050346486401557,0.5365361787771473,0.4015503871916474,0.30793366897779134,0.6710576978199378,0.1962302473204609,0.006567731076613112,0.5568813993792455,1.0,0.0,0.7840258471432164,0.0,2.732421875,2.61328125,2.694921875,2.7587890625,2.4404296875,2.9296875,0.0,0.030774866745932015,0.17826563002250084,0.041551465386878705,0.165071780812186,0.07582028426996612,0.14351331598234002,0.07955433952228863,0.006205004155612981,0.0,-0.10152190511985187,-0.24119559691996545,-0.02289100623024598,-0.010702965933411468,0.0964212173236183,0.2270065625403423,0.04837617901941227,-0.09332647978689612,-0.19647062167713863,-0.018664013707989868,0.20664899244831458,-0.02545373036369669,-0.01915695097792358,0.0,0.0,-0.02662506148256849,0.0,-0.076171875,-0.205078125,-0.1558593749999999,-0.2412109375,-0.1806640625,-0.076171875,0.0,-0.0012508413914803368,-1.3312530741284245,-3.835728078967098,0.7870578638507122,-3.1171874999999982,-6.500000000000001,-0.06152343750000619,-0.0,0.0,0.0,0.06254206957401684,-0.3339772302193816,0.5375618174548413,-0.0,0.0,0.0,False,
beat_v5_coverage_raw,beat_v5_coverage_raw,1,0.0,0.693344629491477,0.0,0.05389030198285263,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_coverage_raw,beat_v5_coverage_raw,2,0.1931471805599453,0.6993839629751102,0.006039333483633169,0.05389030198285263,0.11206716721600161,True,musecritic_mean5,0.0,0.01593869588067974,0.6971699158174567,0.5719983812396381,0.5354252270128053,0.769104317055308,0.23150567815901296,0.6274495617372589,0.5360623105614729,1.0,0.48372845825885463,0.6018824878749724,0.6993839629751102,0.5505069086251984,0.8718789769135118,0.15768494380664475,0.4747142699204645,0.47659126117367134,0.566749667748773,0.6957728134591787,0.08376929635511778,0.030397168880379646,0.557729207657061,1.0,0.0,0.8410387182931593,0.0,2.66015625,2.7890625,2.716015625,2.74609375,2.501953125,2.8828125,0.0,0.021518410019769854,-0.06935612082670917,-0.06935612082670906,0.040839957765398616,-0.019484155579667428,-0.012891273146068138,-0.04383263176340857,-0.018238532014400177,0.0,-0.018309142700108028,0.06236027256047871,0.006039333483633169,-0.01828560580487215,0.010491711422651484,0.09418804148297145,-0.013445729837270548,-0.01828560580487215,0.062345377093843024,0.006051101931251024,0.09418804148297145,-0.0016242925599301572,-0.018309142700108083,0.0,0.0,0.03038780966737442,0.0,-0.1484375,-0.029296875,-0.134765625,-0.25390625,-0.119140625,-0.123046875,0.0,-0.010507298117642498,1.519390483368721,0.0,3.494526652864611,-2.6953125,-7.1484375,0.0,-0.0,0.0,0.0,0.5253649058821249,0.0,1.3871457539820307,-0.0,0.0,0.0,False,
beat_v5_coverage_raw,beat_v5_coverage_raw,4,0.6362943611198906,0.7017793875752756,0.008434758083798566,0.05389030198285263,0.1565171797790709,True,musecritic_mean5,0.0010896522851098628,0.018334120480845095,0.6333171019646429,0.5081455673868243,0.3571932222745602,0.7305932951247669,0.3080625536848359,0.6045031944151515,0.5098799601503942,1.0,0.5016885374674538,0.627992640106326,0.7017793875752756,0.5537528446272382,0.7749433930399763,0.060749359933109245,0.41187467260119315,0.47983719717571116,0.5148986217821876,0.6908111664560646,-0.013166287518417724,0.06987464708085271,0.5756892868656602,1.0,0.0,0.8278694882848909,0.0,2.671875,2.6796875,2.689453125,2.716796875,2.462890625,2.916015625,0.0,0.023383340569393132,-0.133208934679523,-0.13320893467952288,-0.13739204697284646,-0.05799517751020855,0.06366560237975483,-0.06677899908551588,-0.044420882425478925,0.0,-0.00034906349150887195,0.08847042479183231,0.008434758083798566,-0.015039669802832334,-0.08644387245088403,-0.002747542390564045,-0.0762853271565419,-0.015039669802832334,0.010494331127257617,0.0010894549281368349,-0.002747542390564045,0.03785318564054291,-0.00034906349150887195,0.0,0.0,0.017218579659106004,0.0,-0.13671875,-0.138671875,-0.16132812499999982,-0.283203125,-0.158203125,-0.08984375,0.0,-0.00864236756801922,0.8609289829553002,-1.3187230072023937,3.244848462030429,-3.2265624999999964,-7.742187500000002,-0.46875,-0.0,0.0,0.0,0.432118378400961,-0.18649305496232765,1.3871457539820307,-0.0,0.0,0.0,False,
beat_v5_coverage_raw,beat_v5_coverage_raw,8,1.2044415416798357,0.7121123876048736,0.018767758113396593,0.05389030198285263,0.34825854416938157,False,,0.004464544693627365,0.035587994245700375,0.612909010153216,0.4215582077407383,0.226934505870379,0.7112984208130383,0.24961755127529156,0.6137229769450512,0.5131799229336726,1.0,0.43517332046075236,0.7385156038767027,0.7121123876048736,0.5807512701358153,0.6678919591080523,-0.08166116835171097,0.3629543518053515,0.4132658328668287,0.5628260121044256,0.695219550804338,-0.15557681580323796,0.10541648253657743,0.6145369437368866,1.0,0.0,0.8096878314728606,0.0,2.98828125,2.873046875,2.9640625,3.09375,2.763671875,3.1015625,0.0,0.025494795365168216,-0.15361702649094988,-0.21979629432560882,-0.26765076337702765,-0.07729005182193716,0.00522059997021046,-0.057559216555616244,-0.04112091964220044,0.0,-0.0668642804982103,0.19899338856220894,0.018767758113396593,0.011958755705744784,-0.19349530638280799,-0.14515807067538428,-0.12520564795238354,-0.08161103411171478,0.058421721449495645,0.005497839276410232,-0.14515807067538428,0.07339502109626762,0.038498593379717505,0.0,0.0,-0.0009630771529243187,0.0,0.1796875,0.0546875,0.11328125,0.09375,0.142578125,0.095703125,0.0,-0.0065309127722441365,-0.048153857646215936,-2.3079001787128104,2.210258252545172,2.265625,-1.273437500000002,6.531249999999998,-0.0,0.0,0.0,0.3265456386122068,-0.27973958244349145,1.2394151336183676,-0.0,0.0,0.0,False,
beat_v5_coverage_raw,beat_v5_coverage_raw,16,1.8350887222397811,0.7449765534260533,0.051631923934576274,0.05389030198285263,0.9580930526424782,True,musecritic_mean5,0.009856307600421272,0.10215498601374434,0.5688231656151841,0.5026438977805252,0.35719541700412893,0.7088553458445235,0.1790819757444274,0.6049443731967139,0.5038003118306854,0.9791666666666667,0.535702706900316,1.0847422009424252,0.7449765534260533,0.5953104911290577,0.533076030101255,-0.4322512131797992,0.28713259248342987,0.501740701311598,0.8457250533629916,0.7220990086014603,-0.4322512131797992,0.14036257169060887,0.6410655807782437,0.9791666666666667,0.0,0.8488875260738629,0.0,2.60546875,2.595703125,2.6193359375000003,2.8603515625,2.23046875,2.8046875,0.0,0.02433910351594981,-0.19770287102898176,-0.13871060428582194,-0.1373898522432777,-0.07973312679045197,-0.06531497556065369,-0.06633782030395352,-0.05050053074518768,-0.02083333333333326,0.0336651059413533,0.5452199856279315,0.051631923934576274,0.026517976698987145,-0.32831123538960527,-0.4957481155034725,-0.20102740727430518,0.006863834333054486,0.34132076270806166,0.03237729707353254,-0.4218324680519455,0.10834111025029906,0.06502723042107461,-0.02083333333333326,0.0,0.038236617448077936,0.0,-0.203125,-0.22265625,-0.23144531249999956,-0.1396484375,-0.390625,-0.201171875,0.0,-0.007686604621462541,1.9118308724038968,-1.8711903092622848,5.979511461725069,-4.628906249999991,-13.45009765625,3.328613281249997,-0.0,0.0,0.0,0.384330231073127,-0.4169528265318279,1.413265276729465,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble_coverage_raw,beat_v5_detector_ensemble_coverage_raw,1,0.0,0.6897217115279277,0.0,0.050830708808380046,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble_coverage_raw,beat_v5_detector_ensemble_coverage_raw,2,0.1931471805599453,0.6957728134591787,0.006051101931251024,0.050830708808380046,0.11904421703152461,True,musecritic_mean5,0.0,0.01569151734926065,0.6971699158174567,0.5719983812396381,0.5354252270128053,0.769104317055308,0.23150567815901296,0.6274495617372589,0.5360623105614729,1.0,0.48372845825885463,0.6018824878749724,0.6993839629751102,0.5505069086251984,0.8718789769135118,0.15768494380664475,0.4747142699204645,0.47659126117367134,0.566749667748773,0.6957728134591787,0.08376929635511778,0.030397168880379646,0.557729207657061,1.0,0.0,0.8410387182931593,0.0,2.66015625,2.7890625,2.716015625,2.74609375,2.501953125,2.8828125,0.0,0.021518410019769854,-0.06935612082670917,-0.06935612082670906,0.040839957765398616,-0.019484155579667428,-0.012891273146068138,-0.04383263176340857,-0.018238532014400177,0.0,-0.018309142700108028,0.06236027256047871,0.006039333483633169,-0.01828560580487215,0.010491711422651484,0.09418804148297145,-0.013445729837270548,-0.01828560580487215,0.062345377093843024,0.006051101931251024,0.09418804148297145,-0.0016242925599301572,-0.018309142700108083,0.0,0.0,0.03038780966737442,0.0,-0.1484375,-0.029296875,-0.134765625,-0.25390625,-0.119140625,-0.123046875,0.0,-0.010507298117642498,1.519390483368721,0.0,3.695442460775304,-2.6953125,-7.1484375,0.0,-0.0,0.0,0.0,0.5253649058821249,0.0,1.3871457539820307,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble_coverage_raw,beat_v5_detector_ensemble_coverage_raw,4,0.6362943611198906,0.6957728134591787,0.006051101931251024,0.050830708808380046,0.11904421703152461,True,musecritic_mean5,0.0,0.01569151734926065,0.6971699158174567,0.5719983812396381,0.5354252270128053,0.769104317055308,0.23150567815901296,0.6274495617372589,0.5360623105614729,1.0,0.48372845825885463,0.6018824878749724,0.6993839629751102,0.5505069086251984,0.8718789769135118,0.15768494380664475,0.4747142699204645,0.47659126117367134,0.566749667748773,0.6957728134591787,0.08376929635511778,0.030397168880379646,0.557729207657061,1.0,0.0,0.8410387182931593,0.0,2.66015625,2.7890625,2.716015625,2.74609375,2.501953125,2.8828125,0.0,0.021518410019769854,-0.06935612082670917,-0.06935612082670906,0.040839957765398616,-0.019484155579667428,-0.012891273146068138,-0.04383263176340857,-0.018238532014400177,0.0,-0.018309142700108028,0.06236027256047871,0.006039333483633169,-0.01828560580487215,0.010491711422651484,0.09418804148297145,-0.013445729837270548,-0.01828560580487215,0.062345377093843024,0.006051101931251024,0.09418804148297145,-0.0016242925599301572,-0.018309142700108083,0.0,0.0,0.03038780966737442,0.0,-0.1484375,-0.029296875,-0.134765625,-0.25390625,-0.119140625,-0.123046875,0.0,-0.010507298117642498,1.519390483368721,0.0,3.695442460775304,-2.6953125,-7.1484375,0.0,-0.0,0.0,0.0,0.5253649058821249,0.0,1.3871457539820307,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble_coverage_raw,beat_v5_detector_ensemble_coverage_raw,8,1.2044415416798357,0.704292812877326,0.014571101349398319,0.050830708808380046,0.28665941693490804,False,,0.002253029873416676,0.031203461607509888,0.6142618240060298,0.48909028942821103,0.4152695768710225,0.7297063729558145,0.20988010726325493,0.5925790600240517,0.5485115194630106,1.0,0.49689554664386737,0.6932396416915254,0.7080236089738365,0.5634347038490528,0.8672750419108717,0.19281748128758178,0.4858021259586611,0.48951905639752574,0.6569372774783828,0.704292812877326,0.11890183383605481,0.031109189731631466,0.5708962960420738,1.0,0.0,0.8451509219055993,0.0,2.89453125,2.8125,2.8603515625,3.0234375,2.5849609375,2.986328125,0.0,0.020818997970477607,-0.15226421263813605,-0.1522642126381361,-0.07931569237638414,-0.058882099679160915,-0.03451684404182617,-0.07870313347661573,-0.00578932311286251,0.0,-0.00514205431509529,0.15371742637703167,0.014678979482359522,-0.005357810581017697,0.00588777642001137,0.12932057896390847,-0.0023578737990739285,-0.005357810581017752,0.15253298682345284,0.014571101349398319,0.12932057896390847,-0.0009122717086783375,-0.00514205431509529,0.0,0.0,0.034500013279814334,0.0,0.0859375,-0.005859375,0.009570312500000178,0.0234375,-0.0361328125,-0.01953125,0.0,-0.011206710166934745,1.7250006639907167,0.43041672228456007,3.4500013279814334,0.19140625000000355,-3.0820312500000013,4.078124999999999,-0.0,0.0,0.0,0.5603355083467373,0.06942365241997149,1.3799584758717338,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble_coverage_raw,beat_v5_detector_ensemble_coverage_raw,16,1.8350887222397811,0.7301601710454487,0.04043845951752101,0.050830708808380046,0.7955517533694956,True,musecritic_mean5,0.004575065704799119,0.08354913210416307,0.5324275832858669,0.5324275832858669,0.4725852589975169,0.7075868300403891,0.17725160613352503,0.5650055972941505,0.5375555732830896,0.9791666666666667,0.5975836113024341,1.0318905916378818,0.7401648440486729,0.577574265295986,0.7311558192743621,-0.15907585717021872,0.4090474481127866,0.577574265295986,0.9291922362348419,0.7301601710454487,-0.15907585717021872,0.06779029218159985,0.5975836113024341,0.9791666666666667,0.0,0.8827460767949115,0.0,2.435546875,2.486328125,2.459375,2.6611328125,1.9990234375,2.71484375,0.0,0.02046632512212201,-0.23409845335829893,-0.10892691878048022,-0.022000010249889734,-0.08100164259458631,-0.06714534517155607,-0.10627659620651697,-0.016745269292783527,-0.02083333333333326,0.09554601034347143,0.49236837632338804,0.04682021455719587,0.008781750865915483,-0.13023144621649818,-0.222572759493892,-0.07911255164494846,0.0826973983174425,0.42478794557991195,0.04043845951752101,-0.14865711204236504,0.035768830741290045,0.021545260945264988,-0.02083333333333326,0.0,0.07209516816912653,0.0,-0.373046875,-0.33203125,-0.39140624999999973,-0.3388671875,-0.6220703125,-0.291015625,0.0,-0.011559383015290341,3.6047584084563264,0.8540487083145596,6.934527565331644,-7.828124999999995,-15.88369140625,-1.9999999999999984,-0.0,0.0,0.0,0.577969150764517,-0.21055190022891268,1.5593438674447555,-0.0,0.0,0.0,True,musecritic_mean5
beat_v2_coverage_frozen_std,beat_v2_coverage_frozen_std,1,0.0,0.49458526924740664,0.0,0.6091472101358846,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
